date,WSJ_NMPU_LM,WSJ_NMPU_ML,NYT_NMPU_LM,NYT_NMPU_ML,WSJ_INFU_LM,WSJ_INFU_ML,NYT_INFU_LM,NYT_INFU_ML,EPU,VIX,MPU_MKT,MOVE,WSJ_INFU_LM_weighted,WSJ_INFU_ML_weighted,WSJ_INFU_LM_screened,WSJ_INFU_ML_screened,NYT_INFU_LM_weighted,NYT_INFU_ML_weighted,NYT_INFU_LM_screened,NYT_INFU_ML_screened,WSJ_GSCU_LM,WSJ_GSCU_ML,NYT_GSCU_LM,NYT_GSCU_ML,NYT_CREDIT_RATING_MAI,NYT_GDP_MAI,NYT_HSNG_MAI,NYT_INFL_MAI,NYT_MONETARY_MAI,NYT_OIL_MAI,NYT_UNEMP_MAI,NYT_USD_MAI,WSJ_CREDIT_RATING_MAI,WSJ_GDP_MAI,WSJ_HSNG_MAI,WSJ_INFL_MAI,WSJ_MONETARY_MAI,WSJ_OIL_MAI,WSJ_UNEMP_MAI,WSJ_USD_MAI
1993-09-30 00:00:00,0.007045641,0.00802661,0.011447867,0.02083753,0.007889154,0.012939975,0.008613127,0.014866987,124.6428571,12.98999977,0.979909509,,0.007905851,0.013152916,0.007748855,0.013209987,0.009509536,0.016461391,0.0100119,0.016817587,0.006137523,0.010638945,0.006472553,0.009884979,0.192425435,0.494808262,0,1.072084567,0.659744349,0.824680436,0.577276305,0.027489348,0.108711766,1.014643145,0.253660786,1.993049036,1.087117656,1.594439228,1.81186276,0.471084318
1993-10-31 00:00:00,0.006658577,0.004681305,0.008901789,0.017817265,0.00917137,0.013728435,0.007897936,0.015018458,83.28904762,11.46000004,0.932406204,,0.009015037,0.01429834,0.009112896,0.014426464,0.007363635,0.015213182,0.00737135,0.015071134,0.0054683,0.009446564,0.006660934,0.010745652,0.307881773,0.184729064,0.061576355,0.718390805,0.348932677,0.431034483,0.800492611,0,0.298210736,0.69582505,0.331345262,1.491053678,0.629555997,0.994035785,1.855533466,0.397614314
1993-11-30 00:00:00,0.00796702,0.008757517,0.0103995,0.017841782,0.009094115,0.014329093,0.008045343,0.014452971,95.22095238,13.76000023,1.035065244,,0.009962599,0.016332743,0.010580149,0.017352086,0.009244635,0.015083308,0.00953367,0.015311237,0.006079597,0.010204002,0.0060561,0.010588417,0.233530773,0.233530773,0.116765386,0.86406386,0.560473855,0.583826932,0.910770015,0.023353077,0.179448278,0.502455179,0.358896556,2.225158649,1.14846898,1.327917258,1.866262092,0.646013801
1993-12-31 00:00:00,0.006492783,0.00878026,0.008605664,0.017588955,0.008062237,0.012619535,0.006548246,0.014561446,89.62454545,11.65999985,0.997533539,,0.007952753,0.012447298,0.008036281,0.012344157,0.006961451,0.016396071,0.006793128,0.016155709,0.006096227,0.010507508,0.00610226,0.010530291,0.131338511,0.288944724,0.131338511,0.788031064,0.656692554,0.893101873,0.656692554,0.052535404,0.187089217,0.748356869,0.336760591,2.768920414,1.496713737,1.983145702,1.608967268,0.374178434
1994-01-31 00:00:00,0.008478451,0.010253428,0.010187471,0.017457274,0.00863413,0.013118285,0.006737361,0.012825874,88.39666667,10.63000011,0.941097236,,0.009572765,0.014544325,0.010366551,0.015317159,0.007455462,0.013502186,0.007792229,0.013983747,0.006042899,0.010217279,0.006978768,0.01141072,0.142146411,0.331674959,0.023691068,1.279317697,0.971333807,0.592276712,0.805496328,0.023691068,0.321888412,0.751072961,0.464949928,2.646638054,0.965665236,1.430615165,1.752503577,0.107296137
1994-02-28 00:00:00,0.008201601,0.011500912,0.011676675,0.019072661,0.008776597,0.014249515,0.009151023,0.015531739,84.07421053,14.86999989,0.952888064,,0.009687448,0.015686498,0.009840294,0.015764814,0.010147663,0.017528574,0.010656981,0.017924777,0.006279535,0.010746599,0.00665902,0.011645343,0.203941906,0.233076464,0.029134558,1.28192055,1.311055108,0.640960275,0.611825717,0.058269116,0.324760996,1.096068362,0.284165872,2.1515416,1.420829358,1.25844886,1.380234234,0.121785374
1994-03-31 00:00:00,0.007625193,0.010451188,0.010606324,0.017806376,0.009033133,0.013685762,0.009194221,0.01464748,80.81434783,20.45000076,1.170253784,,0.009464058,0.014833618,0.009495767,0.015251964,0.009662306,0.015891277,0.00934842,0.015440382,0.006240268,0.010185932,0.007146772,0.011718107,0.237079184,0.213371266,0.047415837,1.37505927,1.706970128,0.687529635,0.640113798,0.023707918,0.342231348,0.616016427,0.308008214,1.608487337,0.958247775,1.095140315,1.574264203,0.06844627
1994-04-30 00:00:00,0.009085568,0.011500303,0.010686095,0.017307186,0.008591318,0.013356975,0.009153916,0.014409838,104.4042105,13.77000046,1.423462566,,0.009676943,0.014822988,0.009922597,0.015036439,0.009891664,0.015325459,0.009729898,0.014959766,0.006487362,0.009664083,0.00787575,0.011743591,0.191505993,0.383011985,0.191505993,1.422615946,1.340541949,0.738665972,0.547159979,0.027357999,0.041977332,0.629659984,0.335818658,2.05688928,1.13338797,0.923501309,1.175365303,0.209886661
1994-05-31 00:00:00,0.010081472,0.013809326,0.010055568,0.015967546,0.008819027,0.013888184,0.007877825,0.01254005,111.4747619,13.02999973,1.550411071,,0.009717499,0.014925147,0.010084885,0.015313577,0.008765613,0.013473105,0.008702783,0.013156183,0.007715736,0.01144134,0.006986422,0.011786976,0.383041699,0.239401062,0.071820319,1.173065204,1.651867328,0.574562549,0.742143292,0.095760425,0.234192037,0.6245121,0.31225605,2.146760343,1.405152225,1.366120219,1.951600312,0.31225605
1994-06-30 00:00:00,0.008929328,0.011686837,0.010289468,0.017666096,0.011674057,0.015688869,0.008679143,0.014533152,81.35227273,14.97000027,1.453784162,,0.011773568,0.01623818,0.012037771,0.016444165,0.009914918,0.015633544,0.010235545,0.015954367,0.006553477,0.010491707,0.007275486,0.011465938,0.21192053,0.370860927,0.105960265,1.350993377,1.642384106,0.953642384,0.715231788,0.052980132,0.139664804,0.558659218,0.384078212,1.745810056,0.977653631,1.466480447,1.012569832,0.139664804
1994-07-31 00:00:00,0.00906033,0.013147222,0.011900596,0.020364468,0.009130199,0.01376601,0.009190694,0.014790828,83.2375,11.13000011,1.509275908,,0.00990857,0.015409248,0.010197957,0.015781901,0.00981512,0.016926944,0.009812552,0.017498496,0.006249402,0.010318042,0.006413765,0.009792528,0.12244898,0.306122449,0.153061224,1.163265306,1.346938776,0.612244898,0.581632653,0.06122449,0.134156729,0.491908007,0.402470187,1.744037479,1.117972743,0.849659284,0.939097104,0.313032368
1994-08-31 00:00:00,0.008535119,0.012207808,0.010088901,0.017530597,0.009707763,0.014198123,0.008360486,0.015172945,85.5426087,11.97000027,1.382898521,,0.009427302,0.0146838,0.009659082,0.014969633,0.008877325,0.016244188,0.009416417,0.016712037,0.005507066,0.009464222,0.006445707,0.010418409,0.074257426,0.321782178,0.173267327,1.163366337,1.534653465,0.544554455,0.321782178,0.074257426,0.057405281,0.975889782,0.344431688,2.468427095,2.411021814,1.722158439,1.722158439,0.401836969
1994-09-30 00:00:00,0.007956475,0.013194146,0.010341896,0.015822177,0.008142642,0.014795775,0.008977005,0.014506223,98.41380952,14.27999973,1.33331506,,0.008199802,0.015706615,0.008264849,0.015859702,0.01017667,0.016048297,0.010205866,0.016121156,0.005597998,0.009690198,0.007120868,0.010982976,0.11021768,0.1377721,0.08266326,1.295057739,1.515493099,0.5510884,0.66130608,0,0.189100911,1.323706378,0.315168185,2.647412756,2.080110022,1.197639104,2.206177296,0.252134548
1994-10-31 00:00:00,0.007569852,0.01184572,0.009589214,0.012921599,0.008158125,0.013750968,0.007319989,0.011886867,74.48190476,14.56000042,1.364785508,,0.008860606,0.015014955,0.009275022,0.015490814,0.007897413,0.012800892,0.007886688,0.012880886,0.005079195,0.008498249,0.006318115,0.009842159,0.135379061,0.248194946,0.135379061,1.060469314,0.902527076,0.699458484,0.586642599,0.022563177,0.188205772,1.003764115,0.376411543,2.509410289,1.56838143,1.882057716,1.631116688,0.125470514
1994-11-30 00:00:00,0.008397699,0.011752444,0.008497106,0.014261507,0.008785044,0.014714611,0.007159022,0.01170434,118.782381,15.94999981,1.28023796,,0.008979401,0.015782001,0.009030714,0.016243339,0.007284399,0.012325005,0.007117085,0.012011287,0.005571326,0.010020643,0.006483272,0.010325358,0.144732081,0.289464162,0.096488054,0.699538392,1.350832758,0.578928325,0.530684298,0,0.188646887,1.509175099,0.880352141,3.144114789,2.515291831,2.326644944,2.515291831,0.188646887
1994-12-31 00:00:00,0.008775665,0.012390225,0.009471559,0.014037132,0.009859498,0.015110805,0.008755078,0.013197479,87.0652381,13.19999981,1.530788191,,0.010301831,0.01563034,0.010079813,0.015444495,0.009435796,0.013936839,0.009364708,0.013839624,0.005495872,0.009116498,0.006359417,0.010115785,0.267591072,0.321109287,0.160554643,1.284437147,1.792860184,0.66897768,0.454904823,0,0.193764312,1.033409665,0.516704832,2.066819329,2.066819329,1.808466913,2.131407434,0.064588104
1995-01-31 00:00:00,0.008534356,0.012758993,0.009243241,0.015703053,0.009327763,0.014703112,0.008308909,0.013810312,127.5742857,11.96000004,1.47988903,,0.010348399,0.016162375,0.010733207,0.016548505,0.00906335,0.015019176,0.009259598,0.01530051,0.005837157,0.009488316,0.006966818,0.010376586,0.490990674,0.310099373,0.129208072,1.731388165,2.35158691,0.956139733,0.852773275,0.051683229,0.20133614,1.073792746,0.469784326,2.550257771,2.214697538,1.543577072,2.617369818,0.20133614
1995-02-28 00:00:00,0.00869399,0.012519615,0.01000031,0.01824777,0.009331882,0.015284036,0.008470527,0.015894889,127.9394737,11.75,1.429192606,,0.01024587,0.017121315,0.010841228,0.019004819,0.008836027,0.017271998,0.008634342,0.016952466,0.005654821,0.010105441,0.007903293,0.012142536,0.350196256,0.116732085,0.087549064,1.342418981,1.750981279,0.642026469,0.642026469,0,0.204130235,1.156737999,0.272173647,3.60630082,1.973258939,1.156737999,2.449562821,0.204130235
1995-03-31 00:00:00,0.009080194,0.012471713,0.010104135,0.016236298,0.009713941,0.015065134,0.009717602,0.016024673,91.68130435,13.36999989,1.538660723,,0.010278126,0.016064944,0.010801382,0.016479963,0.01010529,0.016288626,0.010544828,0.01655487,0.006018679,0.009725584,0.007014349,0.011188283,0.115101289,0.20718232,0.092081031,1.104972376,1.38121547,0.575506446,0.506445672,0,0.338409475,0.620417372,0.451212634,1.804850536,1.46644106,1.52284264,1.297236323,0.169204738
1995-04-30 00:00:00,0.008507648,0.011358147,0.008822706,0.013447293,0.009239217,0.014133201,0.008497674,0.012220211,66.91421053,11.75,1.433193596,,0.009485252,0.015058005,0.009544745,0.0153769,0.009543879,0.013777622,0.01008009,0.014368633,0.005958968,0.009604587,0.007629575,0.011479839,0.158733758,0.158733758,0.045352502,1.020431302,0.884373795,0.362820019,0.408172521,0.090705005,0.275919156,0.896737256,0.413878734,2.207353245,1.241636201,2.000413879,1.586535145,0.6208181
1995-05-31 00:00:00,0.012691405,0.014925188,0.010153343,0.014898716,0.009955615,0.014755341,0.009141182,0.014906341,65.86363636,12.85000038,1.480155746,,0.010000032,0.015779629,0.011046486,0.016795157,0.009594422,0.015238146,0.010244819,0.017071335,0.007042202,0.010242063,0.007456315,0.011528677,0.165945166,0.237064523,0.142238714,0.948258091,1.019377448,0.52154195,0.640074212,0.071119357,0.458784222,1.032264499,0.401436194,2.695357303,1.949832943,1.892484915,1.77778886,0.229392111
1995-06-30 00:00:00,0.011195015,0.01535023,0.014630774,0.019622904,0.01242616,0.017090399,0.011237902,0.018082216,93.77863636,11.38000011,1.655525848,,0.012306565,0.016652482,0.013059497,0.016084152,0.011865458,0.01990669,0.012606128,0.021135032,0.006033893,0.009837491,0.006075286,0.009670531,0.375180375,0.115440115,0.086580087,0.865800866,1.356421356,0.490620491,0.432900433,0.028860029,0.511945392,1.023890785,0.511945392,2.04778157,2.161547213,1.763367463,1.64960182,0.341296928
1995-07-31 00:00:00,0.009003025,0.012018404,0.010035574,0.015714083,0.011144494,0.01495124,0.009409006,0.015699952,87.5325,13.48999977,1.532084567,,0.012242034,0.015151793,0.013733368,0.016083016,0.010525561,0.015861155,0.010406021,0.016313838,0.005500768,0.008963363,0.006061497,0.010069666,0.242326333,0.193861066,0.048465267,0.193861066,0.775444265,0.290791599,0.266558966,0.024232633,0.132659507,0.72962729,0.596967783,2.122552116,1.392924826,1.260265319,1.061276058,0.132659507
1995-08-31 00:00:00,0.008162101,0.009427356,0.010260461,0.016963289,0.009293416,0.013448012,0.009747668,0.016471629,44.55695652,11.52000046,1.46463295,,0.009309623,0.013852471,0.009746282,0.01404061,0.010232476,0.017017854,0.01024471,0.01714076,0.005533932,0.008943836,0.006463026,0.010203712,0.257309942,0.070175439,0.023391813,0.608187135,0.888888889,0.32748538,0.32748538,0,0.114025086,1.02622577,0.684150513,1.995438997,1.083238312,1.254275941,1.710376283,0.285062714
1995-09-30 00:00:00,0.007992269,0.009938716,0.00934812,0.014688182,0.008687099,0.012679682,0.009394764,0.014639637,45.3595,12.73999977,1.427863576,,0.009890336,0.014142666,0.010327949,0.014968402,0.010068584,0.016249576,0.010986188,0.016519159,0.005741992,0.009007419,0.006416255,0.011141504,0.16046867,0.187213449,0.133723892,0.534895568,0.66861946,0.294192562,0.454661233,0,0.064535956,0.838967425,0.838967425,2.323294407,1.677934849,1.871542717,1.484326982,0.387215734
1995-10-31 00:00:00,0.006962694,0.008659975,0.009911965,0.017368182,0.008141031,0.013522386,0.007952514,0.015800361,69.42318182,13.82999992,1.367811552,,0.009209523,0.014865169,0.009385891,0.015371766,0.008165378,0.01558987,0.008452884,0.015693887,0.005903167,0.008922079,0.006155056,0.01010009,0.111544897,0.195203569,0.111544897,0.585610708,0.669269381,0.446179587,0.390407139,0.027886224,0.349854227,1.049562682,0.758017493,2.623906706,1.574344023,1.341107872,1.924198251,0.524781341
1995-11-30 00:00:00,0.007024463,0.008442638,0.007901096,0.012943706,0.009036187,0.013495235,0.008551439,0.015179231,83.51047619,11.57999992,1.360864794,,0.009176268,0.013369922,0.009228653,0.013319179,0.008022592,0.0151743,0.008099745,0.015131086,0.006169191,0.00939265,0.006384753,0.010974509,0.457875458,0.274725275,0.068681319,0.572344322,0.595238095,0.251831502,0.206043956,0.022893773,0.367156208,1.040275923,0.244770806,1.896973743,1.529817534,0.979083222,1.652202937,0.183578104
1995-12-31 00:00:00,0.007838095,0.010815937,0.009501295,0.015606476,0.009132828,0.014259643,0.009991834,0.017926366,115.2575,12.52000046,1.233959115,,0.009403573,0.015508419,0.009460701,0.015662115,0.010299792,0.017959861,0.010230342,0.017827191,0.006025029,0.009124993,0.005885512,0.00962748,0.309343434,0.132575758,0.110479798,0.508207071,0.861742424,0.243055556,0.464015152,0,0,1.091743119,0.256880734,2.825688073,1.541284404,1.412844037,2.119266055,0.19266055
1996-01-31 00:00:00,0.007563642,0.010316436,0.011928535,0.019570027,0.008953484,0.014554567,0.009006468,0.015511018,118.1945455,12.52999973,1.113182632,,0.008582551,0.014102924,0.009063633,0.014400028,0.010342683,0.017411654,0.011107188,0.019111326,0.005875907,0.008881079,0.005652536,0.009604753,0.261126249,0.284864999,0.189909999,0.569729998,0.593468747,0.189909999,0.783378747,0.02373875,0.463359355,1.390078066,0.405439436,2.258876857,1.447997985,0.637119114,1.447997985,0.289599597
1996-02-29 00:00:00,0.007259332,0.009543132,0.008367999,0.014075649,0.008526416,0.013453892,0.008491464,0.013688157,84.461,17.04000092,1.065348001,,0.00907804,0.01419058,0.009496799,0.015274909,0.009013475,0.015184716,0.008728422,0.014562313,0.005929579,0.008272542,0.006639036,0.01041718,0.023312611,0.116563055,0.069937833,0.442939609,0.792628774,0.116563055,0.46625222,0,0.324675325,0.844155844,0.649350649,2.922077922,1.688311688,1.818181818,1.818181818,0.38961039
1996-03-31 00:00:00,0.007808301,0.009804997,0.009840978,0.015170758,0.008948614,0.013597049,0.008797625,0.013826683,82.73809524,18.87999916,1.340764617,,0.009045214,0.014708518,0.009421981,0.015751406,0.008170107,0.012769538,0.007899581,0.012499637,0.006688525,0.009703362,0.006554804,0.010665408,0.159426066,0.11956955,0.139497808,0.358708649,0.418493424,0.139497808,0.378636907,0.019928258,0.175233645,0.700934579,0.58411215,1.226635514,1.226635514,1.343457944,1.752336449,0.11682243
1996-04-30 00:00:00,0.006059745,0.006860196,0.006788516,0.013452232,0.008474342,0.013001203,0.007148949,0.013150113,58.85666667,15.82999992,1.31140915,,0.009346774,0.014414821,0.008919672,0.014045146,0.007538383,0.013838996,0.007980535,0.014159508,0.006449678,0.009541365,0.007171634,0.011299657,0.112212837,0.067327702,0.067327702,0.291753377,0.179540539,0.179540539,0.134655405,0,0.235155791,0.529100529,0.76425632,1.587301587,1.587301587,1.234567901,1.352145797,0
1996-05-31 00:00:00,0.011790218,0.01282991,0.010101925,0.015822455,0.009892314,0.014250803,0.009022945,0.012676864,75.46136364,16.06999969,1.297801637,,0.009978893,0.015928903,0.010252137,0.016405411,0.009326195,0.014120211,0.010221329,0.015603967,0.007338244,0.010433258,0.006888069,0.01211282,0.156037992,0.066873425,0.111455708,0.445822834,0.423531692,0.334367125,0.2674937,0,0.339801044,1.189303654,0.679602088,2.321973801,1.189303654,1.812272235,0.736235595,0.113267015
1996-06-30 00:00:00,0.01008328,0.012462324,0.012882015,0.01823379,0.011074275,0.015128834,0.010397699,0.016094182,62.1285,13.68000031,1.291856299,,0.012021742,0.016554634,0.012381325,0.017251772,0.011276575,0.016582837,0.011182956,0.015380052,0.007426215,0.010318121,0.007585667,0.010986554,0,0.150927124,0.129366106,0.431220354,0.495903407,0.258732212,0.323415265,0.021561018,0.127388535,0.76433121,0.700636943,1.78343949,1.082802548,2.101910828,1.78343949,0
1996-07-31 00:00:00,0.009710603,0.013428236,0.011159495,0.015685726,0.010810988,0.015556344,0.011461129,0.017654043,72.28409091,19.45999908,1.282148826,,0.011494084,0.017318834,0.011006558,0.016694815,0.012597335,0.018530512,0.012882893,0.019212644,0.006449395,0.009194389,0.006490118,0.010202974,0.121395094,0.121395094,0.097116075,0.364185281,0.388464299,0.437022337,0.364185281,0,0.247591367,0.866569783,0.928467625,2.414015824,1.856935249,1.361752516,2.104526616,0.247591367
1996-08-31 00:00:00,0.00745204,0.009722386,0.011992547,0.019364956,0.00802917,0.013202584,0.009854887,0.014754638,69.18590909,17.01000023,1.242591083,,0.008669297,0.014492672,0.008208774,0.014006633,0.009738362,0.0153765,0.008868437,0.01424257,0.005759545,0.008918512,0.006115105,0.010528146,0.044533511,0.15586729,0.111333779,0.46760187,0.534402138,0.089067023,0.512135382,0,0.059988002,1.25974805,0.659868026,2.039592082,2.459508098,1.379724055,2.279544091,0.119976005
1996-09-30 00:00:00,0.008372479,0.012833966,0.010206548,0.017245783,0.008427309,0.015517185,0.008456238,0.014658998,57.4215,16.95000076,1.245900591,,0.009114939,0.016604164,0.009084409,0.016470265,0.009221398,0.016051718,0.009305784,0.016299287,0.006132333,0.009233433,0.006917219,0.010923875,0.111702128,0.111702128,0.089361702,0.379787234,0.580851064,0.156382979,0.491489362,0,0.253776435,0.697885196,0.570996979,2.220543807,2.53776435,1.078549849,1.903323263,0.380664653
1996-10-31 00:00:00,0.007530086,0.008468961,0.008765741,0.014062675,0.008403506,0.013329487,0.007865422,0.012305447,67.86826087,18.11000061,1.217585682,,0.008944621,0.014963278,0.00910168,0.015819021,0.008541656,0.013534837,0.008517942,0.013301445,0.005756779,0.008508619,0.006056252,0.0101854,0.068917988,0.114863313,0.114863313,0.735125201,0.390535263,0.137835975,0.390535263,0,0.163755459,0.600436681,0.655021834,1.255458515,0.873362445,0.818777293,1.965065502,0.109170306
1996-11-30 00:00:00,0.007940763,0.009261781,0.008284979,0.014662981,0.008656509,0.014132543,0.0070659,0.012659709,57.7565,17.13999939,1.176392492,,0.008606877,0.014967443,0.008888438,0.016443696,0.007012183,0.012970053,0.006892573,0.013086062,0.006107141,0.008946115,0.006614973,0.010629393,0.074100212,0.074100212,0.148200423,0.321100917,0.247000706,0.197600565,0.296400847,0,0.264150943,0.594339623,0.726415094,2.113207547,1.518867925,1.056603774,1.981132075,0.264150943
1996-12-31 00:00:00,0.007834639,0.010824956,0.00997757,0.015896351,0.00961377,0.015036268,0.008074613,0.012615858,53.55333333,20.92000008,1.125123104,,0.009879953,0.017489731,0.010516754,0.018903973,0.009044413,0.014479367,0.009209336,0.014489386,0.005756814,0.009006718,0.007158452,0.011301071,0.050029563,0.125073907,0.150088689,0.700413881,0.375221722,0.17510347,0.375221722,0,0.192813322,1.092608823,0.642711072,3.149284254,1.735319895,1.092608823,1.928133216,0.257084429
1997-01-31 00:00:00,0.008360356,0.010112378,0.010916063,0.01480916,0.008340356,0.012957476,0.009355072,0.014899351,59.35909091,19.46999931,1.121761896,,0.008078713,0.012792385,0.007959346,0.012770057,0.010645098,0.016306615,0.011411457,0.016547575,0.005267948,0.008114435,0.006914283,0.01118328,0.103433544,0.25858386,0.12929193,0.672318036,0.64645965,0.206867088,0.465450948,0.051716772,0.060256746,0.964107938,0.602567461,2.410269845,1.928215876,0.964107938,1.928215876,0.120513492
1997-02-28 00:00:00,0.006848092,0.007873101,0.010625465,0.017903803,0.009053021,0.014506478,0.010920716,0.015963992,55.92052632,21.10000038,1.025349838,,0.010079393,0.015789309,0.010593176,0.016214443,0.011002975,0.017503088,0.01143838,0.017877517,0.005332665,0.008702757,0.006334725,0.01005981,0.054231405,0.189809919,0.108462811,0.677892568,0.677892568,0.135578514,0.70500827,0,0.067132116,0.67132116,0.604189044,2.886680988,1.544038668,1.275510204,1.745435016,0.201396348
1997-03-31 00:00:00,0.008850168,0.012626475,0.012509202,0.018964223,0.009491142,0.014715309,0.010941456,0.017857745,70.405,22.13999939,1.041059791,,0.009998664,0.016091602,0.009464295,0.015246159,0.012379693,0.020526298,0.012093543,0.019982582,0.005346514,0.00861874,0.007136386,0.010286353,0.047989031,0.095978062,0.167961609,0.719835466,0.599862888,0.167961609,0.719835466,0,0.184967704,1.418085731,0.986494422,2.959483265,2.034644745,1.294773928,1.418085731,0.431591309
1997-04-30 00:00:00,0.008624742,0.012119579,0.010850964,0.017330746,0.0090642,0.013865712,0.009745332,0.01598965,54.65818182,20.05999947,0.955614797,,0.009526278,0.015377903,0.009516858,0.015496598,0.009715843,0.015852363,0.009721948,0.015864093,0.006702988,0.009080446,0.007206891,0.011317523,0.141911069,0.165562914,0.023651845,0.473036897,0.473036897,0.141911069,0.543992431,0,0.17055145,1.193860148,0.739056282,2.217168846,1.76236498,0.909607732,1.819215463,0.284252416
1997-05-31 00:00:00,0.011334017,0.014815177,0.012115488,0.017769488,0.00982322,0.015520921,0.009557892,0.0146562,68.61761905,19.19000053,0.922120343,,0.00992761,0.015625884,0.010514302,0.015726691,0.010794218,0.015293399,0.011105669,0.015670121,0.006515453,0.008776177,0.006687388,0.010587165,0.024878154,0.199025229,0.149268922,0.671710147,0.646831993,0.149268922,1.094638758,0.024878154,0.120763003,1.147248525,0.664196514,2.596404556,1.992589543,1.086867023,2.29449705,0.241526005
1997-06-30 00:00:00,0.009749119,0.011272437,0.012725984,0.016614549,0.010181438,0.015748163,0.011023286,0.016880027,67.29047619,21.53000069,0.880434395,,0.010726182,0.015911942,0.011483892,0.016889803,0.011616431,0.018767473,0.01221009,0.019178299,0.006468018,0.00979752,0.00669055,0.010829655,0.070389489,0.187705303,0.211168466,0.563115908,0.32848428,0.070389489,0.891600188,0,0.446677834,1.675041876,0.614182021,3.015075377,1.340033501,1.39586823,2.568397543,0.279173646
1997-07-31 00:00:00,0.008110463,0.010287875,0.010944169,0.015159183,0.009601684,0.014428809,0.009107444,0.013512761,58.31318182,21.47999954,0.833174132,,0.009745104,0.015592858,0.009606186,0.016479521,0.010103844,0.014818015,0.009923596,0.016311495,0.005550729,0.00841286,0.006329397,0.010485811,0.181502525,0.23336039,0.129644661,0.622294372,0.570436508,0.129644661,0.674152237,0,0.12135282,1.152851791,1.334881021,2.002321532,1.334881021,1.031498971,2.002321532,0.06067641
1997-08-31 00:00:00,0.008536257,0.010935102,0.011300779,0.015908462,0.010187973,0.015013091,0.00995825,0.014838975,61.37,24.76000023,0.859609151,,0.011164955,0.017022525,0.011867661,0.018027528,0.010133792,0.015584491,0.010642841,0.016326026,0.005812531,0.009035224,0.006179459,0.010270085,0.048792388,0.097584777,0.195169554,0.609904855,0.658697243,0.195169554,0.561112466,0,0.367421923,1.041028781,0.673606859,2.327005511,1.408450704,0.85731782,2.204531537,0.367421923
1997-09-30 00:00:00,0.007330832,0.009562518,0.011555054,0.019576561,0.008463889,0.013888399,0.009173464,0.014096817,43.42,22.90999985,0.832241474,,0.008993956,0.01442441,0.009089088,0.014701019,0.01137092,0.017033423,0.013108391,0.017972194,0.005250048,0.008473275,0.00668324,0.009789574,0.024766408,0.173364854,0.074299223,0.520094563,0.396262524,0.148598446,0.495328155,0,0.311420644,1.370250835,1.058830191,2.553649284,1.12111432,0.871977804,1.743955608,0.435988902
1997-10-31 00:00:00,0.008595835,0.011386059,0.010704784,0.017715146,0.009833053,0.015825637,0.010556863,0.017225083,76.17347826,35.09000015,0.840772808,,0.009693325,0.015903501,0.009310403,0.016065154,0.011021147,0.018788529,0.011246856,0.020065376,0.005471919,0.009009901,0.005784481,0.009903627,0.176366843,0.154320988,0.066137566,0.462962963,0.771604938,0.264550265,0.903880071,0,0.169971671,1.076487252,0.509915014,1.699716714,2.09631728,1.1898017,1.586402266,0.906515581
1997-11-30 00:00:00,0.008519319,0.010860068,0.013066391,0.017335231,0.009206281,0.013207487,0.00962251,0.014075976,75.70526316,27.43000031,0.905187966,,0.00934188,0.01381327,0.009506579,0.015026129,0.011470626,0.017015568,0.011335165,0.018017776,0.005620173,0.008814205,0.006278218,0.009608856,0,0.160917691,0.022988242,0.597694279,0.505741313,0.160917691,0.528729555,0.022988242,0.262501641,1.246882793,0.721879512,2.428140176,1.312508203,1.246882793,2.362514766,0.918755742
1997-12-31 00:00:00,0.007656014,0.009300456,0.008426593,0.015117737,0.009188929,0.014449271,0.008213912,0.012543068,58.34090909,24.01000023,0.881005941,,0.00936549,0.014558631,0.009722471,0.01558519,0.008946826,0.012984312,0.009728623,0.013255004,0.005493724,0.009107244,0.006711846,0.010555688,0.113316122,0.226632245,0.067989673,0.339948367,0.362611592,0.135979347,0.838539306,0.022663224,0.465940744,1.223094454,0.698911117,3.203342618,1.747277792,1.223094454,2.446188909,0.640668524
1998-01-31 00:00:00,0.007693482,0.008669734,0.010692657,0.01637443,0.010366288,0.014438844,0.009447226,0.015174549,114.767,21.46999931,0.949341195,,0.011159717,0.015335454,0.011554661,0.015373897,0.010353448,0.01624816,0.010577041,0.016920671,0.005448717,0.009120273,0.006149966,0.009359206,0.143634385,0.119695321,0.047878128,0.789989119,0.670293798,0,0.718171926,0.335146899,0.793746242,1.521346963,1.322910403,2.513529765,1.521346963,1.256764883,2.381238725,1.190619363
1998-02-28 00:00:00,0.007150244,0.007425052,0.01218401,0.017212414,0.008698163,0.013889911,0.011020487,0.016581137,92.51578947,18.54999924,0.871877938,,0.008545483,0.013980476,0.00885432,0.014424313,0.011518422,0.017648708,0.011556948,0.017907052,0.005073067,0.008203734,0.005990765,0.009480938,0.150698866,0.050232955,0.050232955,0.678144897,0.527446031,0,0.653028419,0.351630687,0.412796698,1.307189542,0.481596147,2.683178535,1.375988992,1.238390093,2.270381837,0.963192294
1998-03-31 00:00:00,0.006912893,0.007849002,0.010928706,0.019254885,0.008523334,0.014155269,0.009331392,0.013658496,71.37181818,24.21999931,0.803421926,,0.009451217,0.01478533,0.009193251,0.014397535,0.009245122,0.013505243,0.009934227,0.014007938,0.006186378,0.010019538,0.006937045,0.010040941,0.061626952,0.164338537,0.14379622,0.493015612,0.472473295,0.020542317,0.534100247,0.349219392,0.162778079,1.519262073,0.759631036,2.17037439,1.193705914,1.736299512,1.844818231,0.596852957
